Station_Name,Latitude_N,Longitude_W,Date,Time,Temperature,Salinity,pCO2SW_Uatm,CO2SWQF_WHOTS,pCO2Air_Uatm,Doxy_Umolkg,DoxyQF,QF_BATS,Depth_m,Pressure_db,DIC_Umolkg,Alk_Umolkg,Nitrate_Nitrite_Umolkg,Nitr_Umolkg,Phos_Umolkg,Sil_Umolkg
WHOTS_158W_23N,22.665,-157.969,11/10/2013,15:17,26.009,35.176,389.8,2,382.5,202.6,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/10/2013,12:17,26.046,35.183,391.3,2,382.5,202.6,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/10/2013,09:17,26.062,35.177,392.4,2,382.7,202.7,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/10/2013,03:17,26.068,35.155,392,2,381.4,203.2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/10/2013,06:17,26.099,35.186,389.6,2,382.1,202.8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/10/2013,00:17,26.167,35.203,391.8,2,380.8,202.6,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/11/2013,18:17,25.863,35.253,387.3,2,385.5,202.5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/11/2013,09:17,25.913,35.23,388.8,2,386.5,202.5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/11/2013,21:17,25.921,35.281,388.1,2,385.1,202.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/11/2013,15:17,25.929,35.274,389,2,385.5,202.1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/11/2013,12:17,25.936,35.263,389.2,2,385.2,202.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/11/2013,06:17,25.951,35.225,389,2,385.8,202.8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/11/2013,03:17,26.008,35.228,390.1,2,385.3,202.9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/11/2013,00:17,26.041,35.228,389.8,2,384.2,202.7,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/12/2013,21:17,25.718,35.172,387.6,2,384.3,202.8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/12/2013,18:17,25.75,35.206,387.5,2,385.4,202.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/12/2013,15:17,25.787,35.242,387.2,2,384.6,201.8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/12/2013,12:17,25.803,35.252,386.6,2,385.6,202,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/12/2013,09:17,25.85,35.268,386.8,2,385.5,202.2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/12/2013,03:17,25.921,35.291,386.8,2,384.5,202.5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/12/2013,06:17,25.932,35.302,386.5,2,385.2,202.1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/12/2013,00:17,25.949,35.29,387.2,2,384.4,202.5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/13/2013,09:17,25.658,35.159,389.2,2,384.6,202.6,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/13/2013,15:17,25.666,35.202,386.5,2,385.6,201.8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/13/2013,06:17,25.672,35.154,389.3,2,384.5,203,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/13/2013,03:17,25.689,35.156,389.3,2,383.7,203,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/13/2013,12:17,25.692,35.193,386.5,2,386.9,202.4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/13/2013,18:17,25.693,35.223,385.6,2,384.2,201.9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/13/2013,00:17,25.696,35.149,390.3,2,383.7,203.1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/13/2013,21:17,25.746,35.239,385.2,2,384.2,202.4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/14/2013,15:17,25.58,35.156,389,2,383.8,202.2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/14/2013,18:17,25.581,35.159,389.3,2,384.2,202.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/14/2013,12:17,25.588,35.153,387.7,2,383.6,202.5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/14/2013,09:17,25.601,35.158,387.4,2,383.9,202.8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/14/2013,06:17,25.614,35.167,386.7,2,384.7,202.9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/14/2013,21:17,25.632,35.16,390.7,2,384.2,202.6,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/14/2013,00:17,25.671,35.056,383.7,2,383.1,202.5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/14/2013,03:17,25.705,35.201,387.3,2,386.2,202.6,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/15/2013,12:17,25.569,35.176,389.1,2,384.4,203.2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/15/2013,15:17,25.577,35.181,388.6,2,384.1,202.4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/15/2013,18:17,25.579,35.18,388.4,2,383.7,202.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/15/2013,09:17,25.602,35.183,388,2,384.4,202.9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/15/2013,21:17,25.621,35.184,388.9,2,382,202.9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/15/2013,06:17,25.622,35.179,388.1,2,384.2,202.7,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/15/2013,03:17,25.723,35.18,391.7,2,383.2,202.5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/15/2013,00:17,25.786,35.175,392.4,2,382.8,202.2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/16/2013,18:17,25.593,35.171,388.7,2,382.4,202.5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/16/2013,09:17,25.593,35.173,388.1,2,382,202.9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/16/2013,15:17,25.593,35.173,389.1,2,381.4,202.1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/16/2013,12:17,25.597,35.177,388.1,2,382.3,202.4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/16/2013,06:17,25.611,35.183,388,2,382,202.6,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/16/2013,03:17,25.627,35.187,387.3,2,381.2,202.8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/16/2013,00:17,25.64,35.188,388.2,2,380.9,203,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/16/2013,21:17,25.647,35.169,390.9,2,382.4,202.4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/17/2013,18:17,25.578,35.175,389.1,2,381.9,202.5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/17/2013,15:17,25.579,35.172,388.4,2,381.9,201.9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/17/2013,12:17,25.581,35.167,387.4,2,382.5,202.6,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/17/2013,09:17,25.589,35.159,388.1,2,382.4,202.9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/17/2013,06:17,25.616,35.161,388.9,2,382.3,202.7,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/17/2013,03:17,25.659,35.16,389.4,2,381.7,202.8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/17/2013,21:17,25.666,35.174,392.2,2,381.6,202.5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/17/2013,00:17,25.698,35.167,389.9,2,381.7,202.7,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/18/2013,18:17,25.516,35.158,392,2,382.2,202.9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/18/2013,15:17,25.524,35.159,391.8,2,381.7,202.6,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/18/2013,12:17,25.57,35.164,391.8,2,381.7,202.7,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/18/2013,21:17,25.61,35.159,396.5,2,381.9,202.6,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/18/2013,09:17,25.629,35.171,391.2,2,381.7,202.5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/18/2013,06:17,25.716,35.177,392.6,2,381.8,201.7,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/18/2013,03:17,25.838,35.182,392.5,2,381,201.7,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/18/2013,00:17,25.858,35.177,394.4,2,380.6,201.6,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/19/2013,18:17,25.579,35.168,393.2,2,382.2,202.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/19/2013,15:17,25.588,35.169,392,2,382.2,202.1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/19/2013,12:17,25.613,35.17,394.6,2,382.6,202.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/19/2013,21:17,25.642,35.169,393.1,2,381.8,202.4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/19/2013,09:17,25.666,35.164,394.1,2,382,202.2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/19/2013,06:17,25.721,35.161,397.7,2,382.3,201.9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/19/2013,00:17,25.803,35.16,398.4,2,380.4,202.4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/19/2013,03:17,25.826,35.16,397.5,2,382.7,201.9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/20/2013,09:17,25.643,35.194,389.7,2,382.4,202.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/20/2013,06:17,25.658,35.188,390.9,2,382.2,202,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/20/2013,12:17,25.664,35.237,389.2,2,382,201.9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/20/2013,03:17,25.694,35.185,391.5,2,381.5,202.1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/20/2013,00:17,25.732,35.178,394.1,2,381.1,202.4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/20/2013,21:17,25.735,35.298,387.3,2,382.1,201.8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/20/2013,18:17,25.737,35.307,387.2,2,382.1,201.5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/20/2013,15:17,25.738,35.301,387.3,2,381.6,201.4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/21/2013,06:17,25.741,35.327,385.3,2,382.2,201.1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/21/2013,15:17,25.748,35.351,387.5,2,381.2,200.7,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/21/2013,03:17,25.749,35.308,385.1,2,381.3,201.7,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/21/2013,18:17,25.752,35.346,387.7,2,381.9,200.9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/21/2013,09:17,25.757,35.341,385.1,2,383.2,201,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/21/2013,12:17,25.767,35.352,385.9,2,382.6,201.2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/21/2013,00:17,25.774,35.306,388.3,2,381.2,201.7,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/21/2013,21:17,25.922,35.325,394.9,2,381.7,200.8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/22/2013,18:17,25.679,35.274,386.4,2,384.1,200.9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/22/2013,15:17,25.683,35.274,387.3,2,382.3,201.4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/22/2013,21:17,25.774,35.268,387.8,2,382.9,201.5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/22/2013,12:17,25.823,35.31,389.4,2,382.8,201.2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/22/2013,09:17,25.846,35.35,388.3,2,388.1,200.7,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/22/2013,06:17,25.927,35.364,389.3,2,385.2,200.9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/22/2013,03:17,26.08,35.326,395.9,2,381.5,200.9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/22/2013,00:17,26.172,35.306,399,2,380.6,200.5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/23/2013,09:17,25.7,35.245,388,2,383.7,202.5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/23/2013,18:17,25.717,35.297,387.2,2,383.6,202.1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/23/2013,15:17,25.72,35.294,386.4,2,383.2,202,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/23/2013,06:17,25.723,35.238,387.9,2,383.6,202.6,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/23/2013,21:17,25.737,35.3,387.2,2,383.4,202,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/23/2013,12:17,25.746,35.29,386.6,2,383.4,202,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/23/2013,03:17,25.782,35.252,386.4,2,382.8,202.8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/23/2013,00:17,25.822,35.265,387.5,2,382.6,202.4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/24/2013,18:17,25.631,35.324,385.6,2,383.5,202,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/24/2013,15:17,25.644,35.318,383.4,2,383,201.9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/24/2013,21:17,25.676,35.328,387.1,2,383.5,202,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/24/2013,12:17,25.694,35.318,379.5,2,383.8,201.7,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/24/2013,09:17,25.717,35.315,383.7,2,383.8,201.5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/24/2013,06:17,25.724,35.317,384,2,383.9,201.7,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/24/2013,03:17,25.737,35.303,384.6,2,383,202.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/24/2013,00:17,25.778,35.304,386.6,2,382.5,202.1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/25/2013,21:17,25.546,35.267,386.4,2,384.1,202.8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/25/2013,18:17,25.57,35.301,385.6,2,384.1,202.6,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/25/2013,15:17,25.603,35.328,383.6,2,383.5,202,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/25/2013,12:17,25.653,35.358,382.8,2,383.5,201.7,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/25/2013,09:17,25.681,35.379,383,2,383.5,201.4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/25/2013,06:17,25.688,35.404,381.9,2,383.6,201.7,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/25/2013,03:17,25.711,35.343,385.4,2,383,202.2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/25/2013,00:17,25.762,35.335,386.7,2,382.7,201.9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/26/2013,15:17,25.44,35.253,384.3,2,384.3,202.5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/26/2013,18:17,25.454,35.28,-999,4,-999,202.7,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/26/2013,09:17,25.456,35.227,384.8,2,384.7,202.9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/26/2013,12:17,25.477,35.248,385,2,384.6,202.8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/26/2013,06:17,25.485,35.251,382.9,2,384.7,202.7,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/26/2013,21:17,25.485,35.293,384.1,2,384.8,202.9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/26/2013,03:17,25.532,35.25,385.7,2,384,202.8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/26/2013,00:17,25.608,35.277,385.4,2,383.5,202.9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/27/2013,18:17,25.47,35.39,382.3,2,384.3,202.4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/27/2013,21:17,25.47,35.394,382.2,2,384.2,202.5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/27/2013,15:17,25.502,35.382,381.9,2,383.7,202.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/27/2013,12:17,25.513,35.37,382,2,384.4,202.1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/27/2013,09:17,25.529,35.363,379.9,2,385.2,202.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/27/2013,03:17,25.568,35.335,382.5,2,383.7,202.9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/27/2013,06:17,25.58,35.364,380.9,2,384.3,202.6,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/27/2013,00:17,25.589,35.331,382,2,383.5,202.8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/28/2013,18:17,25.517,35.437,383.5,2,383.5,202.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/28/2013,12:17,25.53,35.407,381.4,2,383.5,202.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/28/2013,09:17,25.564,35.413,381.2,2,383.8,202.4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/28/2013,15:17,25.583,35.456,383,2,382.8,201.7,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/28/2013,21:17,25.583,35.46,383.4,2,383.1,202.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/28/2013,06:17,25.595,35.461,380.9,2,383.6,201.7,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/28/2013,03:17,25.63,35.456,380.9,2,382.9,202.2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/28/2013,00:17,25.654,35.452,381.8,2,383,202.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
WHOTS_158W_23N,22.665,-157.969,11/29/2013,12:17,25.502,35.407,381.3,2,382.4,202.4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
